,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
232,232,232,232,232,232,232,232,232,232,232,232,Franck_29_SSS,SSS,The train to the city on the lake,is,are,100,98.8715209188052,-4.933116436004639,-9.40606689453125,100,91.25091660068114,-6.280084133148193,-8.624748229980469,100,89.36566620922692,-3.6892285346984863,-5.817877292633057,100,83.32965118313645,-4.9531025886535645,-6.562275409698486,100,94.83112640554316,-4.307806968688965,-7.217249870300293,100,88.2164770444939,-6.292616367340088,-8.305707931518555,100,87.78422497983671,-5.405618667602539,-7.377772331237793,100,90.93730723795107,-5.631312370300293,-7.937316417694092,100,93.3311215286039,-6.048747539520264,-8.68744945526123,100,95.171327984421,-5.207638263702393,-8.188745498657227,100,86.94604232698487,-5.836897850036621,-7.733094215393066,100,87.69386150598028,-5.315362453460693,-7.279116153717041,100,90.93007775777946,-5.4246015548706055,-7.729728698730469,100,90.9754598029811,-4.685573101043701,-6.996215343475342,100,91.45087639436524,-6.692346572875977,-9.0623197555542,100,96.85259869676439,-3.001462697982788,-6.428075790405273,100,96.69695720540268,-3.355640172958374,-6.732378005981445,100,94.92629517482948,-4.561100959777832,-7.490130424499512,100,80.81154275062009,-4.372874736785889,-5.810685634613037,100,84.70149443900107,-3.690423011779785,-5.401801109313965
233,233,233,233,233,233,233,233,233,233,233,233,Franck_29_SSP,SSP,The train to the city on the lakes,is,are,100,57.60466654646135,-6.7009382247924805,-7.007503509521484,100,58.78940078692382,-7.972411632537842,-8.327677726745605,100,70.75574610518433,-3.483459949493408,-4.367010593414307,100,62.51697485015505,-6.606352806091309,-7.117902755737305,100,64.61397438901663,-5.7951202392578125,-6.397233963012695,100,73.73536132166187,-6.602647304534912,-7.63490629196167,100,52.99744759864502,-6.250821590423584,-6.370863437652588,100,71.09747050479059,-6.070681571960449,-6.970804214477539,100,57.41501879013124,-6.887417316436768,-7.186221599578857,100,64.64314418594458,-6.195839881896973,-6.799229621887207,100,55.367309231628944,-6.125555992126465,-6.341078758239746,100,54.5521930286483,-6.061137199401856,-6.243730545043945,100,57.24900853171238,-6.668008327484131,-6.960026264190674,0,39.65719590215112,-6.303269386291504,-5.883500099182129,0,38.42254174665692,-7.599170207977295,-7.127518653869629,100,83.3530072320579,-4.373042106628418,-5.9838972091674805,100,70.5359077573981,-4.24335527420044,-5.116304874420166,100,63.12838066004425,-4.874275207519531,-5.412003517150879,0,47.382199528659925,-4.997447967529297,-4.892640113830566,100,60.58370764033762,-4.731540679931641,-5.1613874435424805
234,234,234,234,234,234,234,234,234,234,234,234,Franck_29_SPS,SPS,The train to the cities on the lake,is,are,100,94.64319882044774,-5.262567520141602,-8.13431453704834,100,89.5794507814027,-5.128422737121582,-7.279768943786621,100,80.79743091045457,-4.012840270996094,-5.449741363525391,100,72.8433931605427,-5.345431327819824,-6.332122802734375,100,78.62975384492502,-4.740849018096924,-6.043599605560303,100,77.64404012889223,-6.487035274505615,-7.732077121734619,100,69.39333432690647,-5.819762229919434,-6.638335227966309,100,85.65136263777934,-6.009095191955566,-7.795725345611572,100,86.08591247662311,-6.172726154327393,-7.99517011642456,100,90.46868886974228,-5.807979583740234,-8.058401107788086,100,78.01556930227804,-5.623516082763672,-6.890089988708496,100,81.80758946728,-5.676598072052002,-7.1799635887146,100,65.5900594381888,-6.511681079864502,-7.156759738922119,100,82.1746454032083,-4.969384670257568,-6.497609615325928,100,78.42987168521302,-6.599466800689697,-7.89036226272583,100,83.56334087632642,-3.1135551929473877,-4.739645957946777,100,95.62810382657833,-2.915733337402344,-6.001003265380859,100,76.51328277211623,-5.0423502922058105,-6.223379611968994,100,60.9450618966922,-4.86884069442749,-5.313844203948975,100,73.1704787364044,-3.929458618164064,-4.932747840881348
235,235,235,235,235,235,235,235,235,235,235,235,Franck_29_SPP,SPP,The train to the cities on the lakes,is,are,100,59.16559634238742,-6.734403133392334,-7.105218410491943,0,45.019555634816136,-6.665220737457275,-6.4653401374816895,100,52.19718483799082,-3.781890630722046,-3.8698346614837646,0,47.04120548513686,-6.820850849151611,-6.7023606300354,100,68.91340273936795,-5.528519153594971,-6.3245930671691895,100,51.194583495277925,-7.150521755218506,-7.198314189910889,0,35.15421255135393,-6.7459917068481445,-6.133724212646484,100,61.37966763442731,-6.379744529724121,-6.843044281005859,100,53.92666233246028,-7.074315547943115,-7.231706142425537,100,52.25662365235068,-6.708307266235352,-6.798633575439453,0,47.60546418205773,-6.05451250076294,-5.958657741546631,100,50.13577904703476,-6.435766696929932,-6.441197872161865,0,45.42175227534215,-7.651474952697754,-7.467830657958984,0,42.08826879380297,-6.208439350128174,-5.889288425445557,0,25.683444876197843,-7.824928760528564,-6.762441635131836,100,79.02054482041922,-3.3222994804382324,-4.648463726043701,100,69.01491189851112,-3.877251625061035,-4.678068161010742,0,41.32889012333654,-5.536930084228516,-5.186544418334961,0,31.321396958220863,-5.213113307952881,-4.427977085113525,0,47.107448989757216,-4.816356182098389,-4.700524806976318
236,236,236,236,236,236,236,236,236,236,236,236,Franck_29_PSS,PSS,The trains to the city on the lake,are,is,0,17.824823767797696,-6.864538669586182,-5.336277484893799,0,38.21159988065234,-7.674294471740723,-7.193717956542969,100,61.08382519263377,-4.152276515960693,-4.603113651275635,100,80.37293274479923,-3.9359171390533447,-5.345685005187988,100,64.03683915000241,-4.337516784667969,-4.914480209350586,100,62.67604392317659,-6.291530609130859,-6.809874534606934,100,57.28828638500071,-6.165140151977539,-6.458763122558594,100,61.354412690558725,-5.813586235046387,-6.275820732116699,0,34.156941596969766,-6.4666242599487305,-5.81031608581543,0,44.325160797746605,-6.057591915130615,-5.829616069793701,100,91.86819158973208,-5.145628929138184,-7.570200443267822,0,21.28324787607644,-6.973260879516602,-5.665325164794922,100,83.94745384735205,-3.976356029510498,-5.630679607391357,0,37.00101765065585,-4.8961710929870605,-4.363997936248779,0,26.18524329274984,-8.392277717590332,-7.355915069580078,100,97.03553430451566,-2.531498432159424,-6.01987886428833,0,29.949559852197027,-4.661903381347656,-3.812202453613281,0,46.81264236889806,-5.028485298156738,-4.90081787109375,100,71.30758442548125,-3.5642476081848145,-4.4746174812316895,100,85.75932574782405,-2.0075578689575195,-3.803000450134277
237,237,237,237,237,237,237,237,237,237,237,237,Franck_29_PSP,PSP,The trains to the city on the lakes,are,is,100,70.47871464103562,-5.910694599151611,-6.780893802642822,100,78.73453749456037,-7.640892505645752,-8.94989013671875,100,90.3792689578416,-2.7854809761047363,-5.025575637817383,100,92.92705990768944,-4.876481056213379,-7.452019691467285,100,86.90624475363315,-4.626915454864502,-6.519609928131104,100,78.66079375356605,-5.818774223327637,-7.123373031616211,100,82.7543337717456,-5.614104747772217,-7.182420253753662,100,80.96414938336606,-5.361293792724609,-6.808976173400879,100,78.4091487864182,-5.5662841796875,-6.855955123901367,100,72.80606134596898,-5.97891902923584,-6.963724136352539,100,97.1677410104244,-4.118998527526856,-7.654362678527832,100,61.151859671081496,-6.060598373413086,-6.514298439025879,100,89.54560944239708,-4.386758804321289,-6.53448486328125,100,80.94644641851903,-4.472243309020996,-5.9187774658203125,100,80.60346285556898,-6.954687118530273,-8.379134178161621,100,93.86397062737734,-3.350221633911133,-6.077890396118164,100,72.17784457776096,-3.787019729614258,-4.740320205688477,100,83.60487730901777,-3.673679828643799,-5.302797794342041,100,84.34186118307552,-3.070443153381348,-4.754330635070801,100,90.96261661555974,-2.4302423000335693,-4.739321231842041
238,238,238,238,238,238,238,238,238,238,238,238,Franck_29_PPS,PPS,The trains to the cities on the lake,are,is,0,21.76358325068009,-6.67479419708252,-5.395297050476074,0,28.813914205620343,-6.407290458679199,-5.502851486206055,100,78.10756810486437,-4.184652328491211,-5.456598281860352,100,81.48425914988387,-4.512940406799316,-5.994729042053223,100,80.95810767635177,-4.220187187194824,-5.667477607727051,100,76.79785250908327,-6.081148147583008,-7.278079986572266,100,74.0960954131182,-5.6032257080078125,-6.6541948318481445,100,73.95434957834941,-5.959840774536133,-7.0034379959106445,0,37.99794459503794,-6.2293901443481445,-5.739754676818848,100,53.63356734514277,-6.4599714279174805,-6.605570793151856,100,94.72944550792188,-4.60033655166626,-7.4892258644104,0,30.80851272949235,-7.088621139526367,-6.279534339904785,100,88.35313096693251,-4.28651762008667,-6.312821865081787,100,54.89030308025855,-4.680583953857422,-4.876823425292969,0,36.19143911629303,-7.626370906829834,-7.059306144714356,100,97.30557096456498,-2.473435878753662,-6.060105800628662,0,28.5368941664224,-4.234118461608887,-3.3161349296569824,100,60.77477460834492,-4.689577579498291,-5.127432346343994,100,75.82769772104638,-3.6764960289001465,-4.819752216339111,100,74.51785954047436,-2.9154677391052246,-3.9885287284851074
239,239,239,239,239,239,239,239,239,239,239,239,Franck_29_PPP,PPP,The trains to the cities on the lakes,are,is,100,83.43813211901848,-5.73931360244751,-7.356316089630127,100,74.25349546285635,-5.952150344848633,-7.011336326599121,100,94.9418433993692,-2.719846725463867,-5.652109146118164,100,94.54208782900965,-5.27770471572876,-8.129683494567871,100,79.78842798713728,-4.880514144897461,-6.253637313842773,100,88.59998565746223,-5.8960041999816895,-7.946521282196045,100,89.76658601411773,-5.410236358642578,-7.581790924072266,100,87.11872476453615,-5.562365531921387,-7.473862648010254,100,76.38013455072972,-5.638372421264648,-6.812006950378418,100,83.41910644159765,-5.992688179016113,-7.608314514160156,100,98.07027727533426,-3.967206478118897,-7.895514488220215,100,67.72166130290586,-6.354084968566895,-7.095094680786133,100,91.1989927782466,-4.8466339111328125,-7.184811592102051,100,84.0883804691757,-4.536722183227539,-6.201540946960449,100,84.69289144864248,-6.683984756469727,-8.394699096679688,100,96.56448543016029,-2.712508201599121,-6.048552513122559,100,74.23485791375664,-3.6765427589416495,-4.734754085540772,100,86.94053186800448,-3.820204734802246,-5.715915679931641,100,86.95760353250121,-3.07405424118042,-4.971269607543945,100,87.54237417449544,-2.66675329208374,-4.616543292999268
240,240,240,240,240,240,240,240,240,240,240,240,Franck_30_SSS,SSS,The truck on the bridge over the stream,is,are,100,90.60127237844256,-4.068485736846924,-6.33437967300415,100,87.92767081241395,-5.453627586364746,-7.439226150512695,100,98.97971017053412,-3.522723197937012,-8.097551345825195,100,90.11153811024442,-6.213712692260742,-8.423392295837402,100,84.77374600787796,-5.179697513580322,-6.89666223526001,100,89.15257468548286,-5.659518241882324,-7.765939712524414,100,92.60853389922144,-6.340394020080566,-8.868449211120605,100,89.43603522767852,-6.757452964782715,-8.89352798461914,100,93.1581710410476,-5.583347797393799,-8.194591522216797,100,92.01582426744756,-5.445328235626221,-7.889827251434326,100,89.35999131894829,-6.086284637451172,-8.214336395263672,100,69.60600215464943,-6.796660900115967,-7.6252665519714355,100,88.18559137104957,-6.969542980194092,-8.979666709899902,100,88.52184086951078,-6.380138874053955,-8.422942161560059,100,84.77097607366684,-7.246236801147461,-8.962986946105957,100,99.2314658217776,-3.2123327255249023,-8.073058128356934,100,81.36291743069012,-5.330302715301514,-6.8040690422058105,100,88.09586926018949,-4.656619071960449,-6.658159255981445,100,87.72587429311385,-4.469714164733887,-6.436437606811523,100,89.6929426777546,-4.331146240234375,-6.494709491729736
241,241,241,241,241,241,241,241,241,241,241,241,Franck_30_SSP,SSP,The truck on the bridge over the streams,is,are,100,52.26854396362987,-5.330322265625,-5.421126365661621,0,40.763526557090806,-6.520795822143555,-6.147046089172363,100,64.71985353954628,-5.199504375457764,-5.8062520027160645,100,58.12322940150519,-7.173930644989014,-7.50176477432251,0,37.071515671184734,-5.728259563446045,-5.199109554290772,100,68.95406506007453,-6.1669921875,-6.964964866638184,100,67.61452034866173,-6.97862434387207,-7.714736938476562,100,50.80652393358567,-7.256304740905762,-7.288568496704102,100,64.10085766182034,-6.876550674438477,-7.456295013427734,0,47.32521068427844,-6.232859134674072,-6.125765323638916,100,55.047875517061215,-7.2502522468566895,-7.452857494354248,0,44.6314417142232,-7.038875579833984,-6.823302268981934,0,38.21018134671032,-9.150224685668944,-8.669588088989258,0,25.48445849101291,-8.026402473449707,-6.953463554382324,0,32.05591127123068,-8.451250076293945,-7.700046539306641,100,97.39400228812772,-3.3468072414398193,-6.967756271362305,0,23.530533012182424,-5.934823989868164,-4.756231307983398,0,48.79895906929827,-5.817833423614502,-5.769782543182373,0,43.62124925381247,-5.372000694274902,-5.115452766418457,0,34.22429911478717,-6.272998809814453,-5.619684219360352
242,242,242,242,242,242,242,242,242,242,242,242,Franck_30_SPS,SPS,The truck on the bridges over the stream,is,are,100,78.26767541357846,-5.2993597984313965,-6.58069372177124,100,78.05470227627525,-5.879828453063965,-7.148685455322266,100,88.56814045143054,-3.57997989654541,-5.627347946166992,100,82.86068330583444,-6.3165788650512695,-7.892364501953125,100,80.79858500563722,-5.308234691619873,-6.74521017074585,100,85.26665972486502,-5.945475101470947,-7.701145648956299,100,85.95844601441563,-6.752399444580078,-8.564242362976074,100,83.18625658058791,-6.56669807434082,-8.165583610534668,100,90.46633671982076,-5.97852897644043,-8.228677749633789,100,86.52752306445939,-5.986655235290527,-7.846468925476074,100,79.05672697796481,-5.373660087585449,-6.702008247375488,100,61.04298829425522,-6.873815536499023,-7.322935104370117,100,81.87699800145137,-7.1746439933776855,-8.682680130004883,100,80.815535231554,-6.669658660888672,-8.10772705078125,100,73.60773443578219,-7.32041597366333,-8.346095085144043,100,95.78072590721928,-3.0426597595214844,-6.165058135986328,100,67.86699979960477,-5.355583667755127,-6.103250026702881,100,73.63954189349258,-4.991316795349121,-6.018633842468262,100,74.0420968573116,-5.0688157081604,-6.116973400115967,100,81.86044233188115,-4.51591682434082,-6.0228376388549805
243,243,243,243,243,243,243,243,243,243,243,243,Franck_30_SPP,SPP,The truck on the bridges over the streams,is,are,0,29.33208559324661,-6.23207950592041,-5.35276985168457,0,21.13339959839074,-7.470386505126953,-6.1534833908081055,0,33.61239599317673,-4.971436500549316,-4.290821075439453,100,61.24565868002199,-6.658135414123535,-7.115785598754883,0,26.06580689061263,-5.989683151245117,-4.947132110595703,100,58.42521799485391,-6.460700511932373,-6.800954341888428,100,51.84911757915022,-7.583551406860352,-7.657549858093262,0,49.96092320284127,-6.868129253387451,-6.866566181182861,100,61.848051230132825,-7.216192722320557,-7.699296474456787,0,46.33776128039509,-6.568556785583496,-6.421804428100586,0,45.77601630048864,-6.505640506744385,-6.336277484893799,0,40.61852945119326,-7.064474582672119,-6.684716701507568,0,43.39425777117396,-9.164250373840332,-8.898467063903809,0,22.78048524572886,-8.211966514587402,-6.991218566894531,0,32.488151338769995,-8.186043739318848,-7.454616069793701,100,92.77078925603361,-3.1271610260009766,-5.679162979125977,0,14.46762761099786,-6.219550609588623,-4.442569255828857,0,37.08882614435636,-6.118357658386231,-5.589949607849121,0,37.12091936288024,-5.778453826904297,-5.251420974731445,0,46.21918874565018,-5.944178581237793,-5.792656898498535
244,244,244,244,244,244,244,244,244,244,244,244,Franck_30_PSS,PSS,The trucks on the bridge over the stream,are,is,0,37.03841697479527,-4.999945163726807,-4.469376087188721,0,44.42108589159589,-5.652423858642578,-5.42833423614502,0,33.7147691991617,-6.1308135986328125,-5.454782485961914,0,40.19429324824321,-6.900028228759766,-6.502652168273926,100,77.1892869349504,-4.903197288513184,-6.122227668762207,0,35.989871967390044,-6.980369091033936,-6.404565334320068,0,44.02438693086457,-6.926615238189697,-6.686442852020264,0,42.93319319834353,-6.999557971954346,-6.714980602264404,0,27.930987714418727,-6.560831546783447,-5.61294412612915,0,39.90498270024842,-7.184639930725098,-6.775214195251465,100,52.574905737270186,-6.54504919052124,-6.648136615753174,100,57.922516462399024,-6.870200157165527,-7.189793586730957,0,47.54400177687886,-6.968169212341309,-6.869850158691406,0,28.75788403264816,-6.811400413513184,-5.904228210449219,0,45.91516747773156,-8.021687507629395,-7.857929229736328,100,97.27619201317287,-2.555880069732666,-6.13140344619751,100,57.01593245489375,-5.3562421798706055,-5.6387434005737305,0,46.63960430545796,-4.933079719543457,-4.798460960388184,100,67.46318666136843,-4.497028827667236,-5.22623872756958,100,80.20809009112041,-4.185428619384766,-5.584779739379883
245,245,245,245,245,245,245,245,245,245,245,245,Franck_30_PSP,PSP,The trucks on the bridge over the streams,are,is,100,83.35750595345897,-4.977632522583008,-6.588811874389648,100,84.81303448034605,-4.896685600280762,-6.616697311401367,100,87.25406375346437,-5.399294853210449,-7.322906494140625,100,64.26425397027373,-6.189635753631592,-6.776487827301025,100,87.68615087662872,-4.547574520111084,-6.510613918304443,100,59.26659092660357,-6.549686431884766,-6.924683570861816,100,77.70032266394192,-6.448601722717285,-7.6968889236450195,100,70.63912377044298,-6.38151216506958,-7.259433269500732,100,58.62288635357772,-6.402995586395264,-6.751392841339111,100,74.80051573583786,-6.487971305847168,-7.575972557067871,100,82.70648160453213,-6.233134269714356,-7.798100471496582,100,76.34872077566936,-6.223066329956055,-7.394960403442383,100,82.4049279521716,-7.505101203918457,-9.049127578735352,100,80.96661856403514,-5.989119529724121,-7.436962127685547,100,84.46768259321706,-7.37685489654541,-9.070301055908203,100,97.86908658092747,-2.6420247554779053,-6.469104766845703,100,92.93891796742798,-3.870970487594605,-6.448314666748047,100,74.80723821576946,-4.706645011901856,-5.795002937316895,100,81.85901200412046,-4.408304214477539,-5.915128707885742,100,91.9609400911222,-4.565945148468018,-7.002996921539307
246,246,246,246,246,246,246,246,246,246,246,246,Franck_30_PPS,PPS,The trucks on the bridges over the stream,are,is,0,48.667198321069165,-5.243282318115234,-5.189957618713379,100,50.48592944822161,-5.767919540405273,-5.787357330322266,100,62.5109854771434,-4.517592430114746,-5.028886795043945,100,51.55503651381522,-6.623276710510254,-6.685498237609863,100,69.06636199203547,-5.119389533996582,-5.922613143920898,0,39.68682222973418,-7.064689636230469,-6.646158218383789,100,54.24121619322271,-6.700361251831055,-6.870418548583984,100,58.279483917348,-6.431598663330078,-6.76585578918457,0,30.40481325349144,-6.64305591583252,-5.8149614334106445,0,49.06734318494846,-7.32713508605957,-7.289824485778809,100,75.31847008444291,-4.978726863861084,-6.094397068023682,100,63.40809823854998,-6.61810827255249,-7.167872905731201,100,57.6425088799401,-6.907405376434326,-7.21552038192749,0,34.73710483714716,-6.6610426902771,-6.0304274559021,100,61.09593042672228,-7.53124475479126,-7.982591152191162,100,98.05109399879156,-2.4660377502441406,-6.384258270263672,100,68.4446133995736,-4.977510452270508,-5.751791000366211,100,52.31060797807948,-4.823940753936768,-4.916430950164795,100,75.30728165383553,-4.434700965881348,-5.549769401550293,100,78.00339747313794,-4.376972198486328,-5.642836570739746
